auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;max_price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
4;1001924;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 118. Барщ Александр Осипович (Евсеевич) (1897-1971) «Пьеро в комнате»";;"Бумага, карандаш, акварель, белила, 1910-е гг., на обороте: штамп собрания А. и А. Заволокиных; удостоверяющая надпись: «Сия вещь принадлежит Александру Барщ безусловно. А.В. Шевченко 26.VII.21», 16,5х15,5 см. Барщ А.О. учился у И.И.Машкова и В.Н.Яковлева. В 1920-х годах оформлял агитпоезда, выставки, занимался плакатом, работал как художник кино. Член ОСТ, экспонировался на выставках: «Индустрия социализма», Союза московских художников. Работы хранятся в собраниях ГТГ, ГРМ.";2000;3000;0;4_118_1.jpg;4_118_2.jpg;;;;;;;;;;;;
5;1002288;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 118. Вычегжанин Георгий Владимирович (1906-1950) «Ледокол «Красин»";;"Бумага, тушь, 1929 г., монограмма и дата: «G W, 29», размер листа 26,1х34,7 см, размер рисунка 23,5х32,2 см. Вычегжанин Г.В. приемный сын Чехонина С.В. Учился на архитектурном факультете ВХУТЕИНа в Ленинграде. В 1919-27 художник ЛФЗ. Его работы находятся в музее керамики «Усадьба Кусково» (Москва), музее ЛФЗ. С 1940-х гг. работал в промышленной  графике.";4000;5000;0;;;;;;;;;;;;;;
5;1002289;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 119. Архангельский Дмитрий Иванович (1885-1979) «Пейзаж. Предместье Казани»";;"Бумага, белила, акварель, 1929 г., дата карандашом: «II/IV 29», надпись: «от буйного акварелиста Арх. П.Е.Корнилову памятка 37 г.», 21,5х31,5 см. Архангельский Г.И. - график. Состоял в секции акварелистов ОПХ (Ленинград, 1929). Основал Объединение ульяновских художников (1929-1932). Член Союза художников СССР с 1933 г. Иллюстрировал собственные литературные работы. Мастер экслибриса. Работы художника находятся в ГИМ, в Центральном музее В.И.Ленина, Научно-исследовательском музее архитектуры (Москва),Чувашском государственном художественном музее, Музее изобразительных искусств Татарстана и многих других. Провенанс: работа происходит из собрания П.Е.Корнилова.";3000;4000;0;;;;;;;;;;;;;;
4;1001925;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 119. Мыслина Мария Владимировна (1901-1974) «Спящая девочка»";;"Бумага, акварель, дата и подпись: «ММ 72», на обороте: надпись «М.В.Мыслина 28,5х35» и часть акварели «Лошади», 28,5х35 см. Мыслина М.В. училась во ВХУТЕМАСе, в студии АХР. Была членом ОМАХР. Занималась живописью, плакатом, карикатурой. Репрессирована в 1937 году после ареста мужа, в 1938, после освобождения, вернулась в Москву. Член Союза художников.";1000;2000;0;4_119_1.jpg;4_119_2.jpg;4_119_4.jpg;4_119_3.jpg;;;;;;;;;;
5;1002290;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 120. Кучумов Василий Никитич (1888-1959) «Интерьер кабинета»";;"Бумага на картоне, черная акварель, 1951 г., подпись и дата: «В Кучумов 51 г.», 34,4х30,6 см";2000;2500;0;;;;;;;;;;;;;;
4;1001926;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 120. Софронова Антонина Федоровна (1892-1966) «Беседа», «Пейзаж с лошадьми» (двусторонняя)";;"Бумага, тушь, перо, кисть, конец 1920-х гг., 23,7х21 см";2000;3000;0;4_120_2.jpg;4_120_1.jpg;;;;;;;;;;;;
4;1001927;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 121. Каплун Адриан Владимирович (1887-1974) «Кожевенный завод. Бахчисарай»";;"Бумага, тушь, сангина, 1926 г., инициалы: «АК», на обороте надпись: «Собрание А. и А. Заволокиных», 36х52,7 см. Каплун А.В. учился в Училище барона Штиглица в Петербурге, у В.В.Матэ, В.Е.Савинского, Г.И.Котова. Позднее занимался в Мюнхене, Париже (1913-1915). Член обществ: «Общество 15-ти», «Община художников». Экспонент объединений: «Мир искусства», «4 искусства». Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 60.";3000;4000;0;4_121_1.jpg;;;;;;;;;;;;;
5;1002291;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 121. Сомов Константин Андреевич (1869-1939) «Спящая молодая женщина. Набросок»";;"Карандаш, акварель, гуашь, 1900-е гг., дарственная надпись: «А Monsieur Ch.R.Paravicini. C.Somof. 1912» (Г-ну Ч.Р.Паравичини. К.Сомов. 1912), надпись на обороте: «Sommoff m&#039;a envoye cette petite aquarelle comme souvenir ap?rs mon depart de St.Petersbourg, en 1912/CRParavicini» (Сомов прислал мне в подарок эту маленькую акварель после моего отъезда из Санкт-Петербурга в 1912 г./Ч.Р.Паравичини), 16,5х22,2 см. Данная работа является одним из нескольких эскизов к картине «Спящая молодая женщина», написанной Сомовым в 1909 г. Об этом свидетельствует портретное сходство, одинаковые позы и колорит работ. Эскиз был подарен художником послу Швейцарии при дворе Великобритании Чарльзу Паравичини в память о его визите в Петербург. Работа экспонировалась в Галерее князя Владимира Голицина на «Выставке картин Константина Сомова», проходившей в Лондоне со 2 июня по 2 июля 1930 г. и опубликована в Каталоге выставки (экспонат №33а).";50000;60000;0;;;;;;;;;;;;;;
4;1001928;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 122. Ведерников Александр Семенович (1898-1975) «Белый пароход»";;"Бумага, гуашь, белила, 1930-е гг., подпись: «А.Ведерников», на обороте карандашный набросок строения, 19,6х30 см. Ведерников А.С. учился в Нижегородском художественном техникуме, на живописном факультете Ленинградского художественно-технического института. Член и экспонент объединения «Круг художников» (1927-1932), член Союза художников СССР с 1941. Преподавал, работал в экспериментальной мастерской ЛОСХа. Работы А.С.Ведерникова хранятся во многих музеях России.";2000;3000;0;4_122_4.jpg;4_122_3.jpg;4_122_2.jpg;4_122_1.jpg;;;;;;;;;;
5;1002292;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 122. Кустодиев Борис Михайлович (1878-1927) «Обнаженная»";;"Бумага, тушь, около 1922 г., подпись: «Б.Кустодiевъ», 15х25 см";15000;18000;0;;;;;;;;;;;;;;
4;1001929;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 123. Морозов Константин Феофанович  (1894–1990) «Верфь»";;"Бумага, тушь, чернила, сухая кисть, на обороте удостоверяющая надпись: «Работу К.Ф.Морозова, подтверждаю Моро...»  40,5х29 см. Морозов К. Ф. учился во ВХУТЕМАСе у А.Е.Архипова. Член и экспонент обществ «Объединенное искусство», Общества художников им. И.Е.Репина, «Цех живописцев»; учредитель и председатель группы «Искусство – трудящимся», один из инициаторов создания Объединения работников искусств. Преподавал в Московском училище «Памяти 1905 года», ректор этого училища (1935–1938), профессор. Преподавал также во ВГИКе вместе с Ю.И.Пименовым. Произведения находятся в Художественном фонде РФ, многих областных музеях России.";1100;2000;0;4_123_4.jpg;4_123_3.jpg;4_123_2.jpg;4_123_1.jpg;;;;;;;;;;
5;1002293;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 123. Серебрякова Зинаида Евгеньевна (1884-1967) «Нескучное» (двусторонняя)";;"Бумага, темпера, гуашь, 1914 г., подпись и дата: «З.Серебрякова 1914/ Нескучное», 34,5х51 см. С 1899 по 1919 г. З.Е.Серебрякова проводила каждую весну и лето в родовом имении семьи Лансере селе Нескучном, где был создан ряд ее произведений. В письме Н.Г.Чулковой от 25 мая 1914 г. художница пишет: «...В Нескучном я была 10 дней. Там много солнца, небо безоблачно, а рожь волнуется, как море...» (Зинаида Серебрякова. Письма. Современники о художнице. М., 1987 с.60). На обороте карандашные и акварельные эскизы натурщицы.";35000;40000;0;;;;;;;;;;;;;;
4;1001930;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 124. Лехт Фридрих Карлович (1887-1961) «Землекоп»";;"Наждачная бумага, пастель, 1930 г., подпись и дата: «Ф.Лехт 1930», 30х23,9 см. Лехт Ф.К. учился в училище барона Штиглица, Обществе поощрения художеств, Высшем художественном училище при ИАХ и др. Член объединений: «Община художников», Союз скульпторов-художников, АХРР. Заслуженный деятель Эстонской ССР (с 1950). Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 124.";2500;3500;0;4_124_1.jpg;;;;;;;;;;;;;
5;1002294;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 124. Яковлев Александр Евгеньевич (1887-1938) «Обнаженная»";;"Бумага, сангина, 1920-е - 1930-е гг., красный авторский штамп А.Е.Яковлева, которым он подписывал часть своих работ, 53х35 см";12000;15000;0;;;;;;;;;;;;;;
5;1002295;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 125. Биленкий Исаак Моисеевич (1889-1950) «Женский портрет»";;"Бумага, сангина, 1916 г., подпись и дата: «И.Биленкий 1916», на обороте карандашом: «Получено в дар от П.Е.Корнилова 4 февраля 1979 года», 33,5х32,6 см. Биленкий И.М. учился в Киевском художественном училище у А.А.Мурашко и И.Ф.Селезнёва (окончил в 1912), затем в Петроградском ВХУТЕМАСе (1921-1923) у Д.Н.Кардовского, И.И.Творожникова. Жил в Петрограде (Ленинграде). Участвовал в выставках Нового общества художников (1917), Московского товарищества художников (1917), петроградских художников всех направлений (1923, Петроград), выставках ленинградских художников (1935, 1936, 1943, 1945). Творчество художника представлено в ряде музейных собраний, в том числе в ГТГ. Провенанс: работа происходит из собрания П.Е.Корнилова.";3000;4000;0;;;;;;;;;;;;;;
4;1001931;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 125. Могилевский Александр Павлович (1885-1980) «На Волге (Рыбинск)»";;"Бумага, акварель, конец 1920-х гг., на обороте штамп собрания А. и А. Заволокиных, 39,7х28,5 см. Могилевский А.П. учился у Ш.Холлоши в Мюнхене (1902-1912), участвовал в выставках в Мюнхене, Цюрихе, Париже, Стокгольме. Экспонент обществ: «Бубновый валет» (1913-1914), «Четыре искусства» (1925-1928). В 1932 вступил в Союз художников СССР.";1500;3000;0;4_125_2.jpg;4_125_1.jpg;;;;;;;;;;;;
5;1002296;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 126. Лебедев Владимир Васильевич (1891-1967) «Обнаженная модель»";;"Бумага, акварель, 1932 г., инициалы и дата: «ВЛ32», на обороте: «В.В.Лебедев 1932 г. «Обнаженная модель» б. акв. 64,5х37» и карандашный набросок «Обнаженная перед зеркалом», красным «14», синим «В.В.Лебедев», 64,5х37 см";50000;60000;0;;;;;;;;;;;;;;
4;1001932;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 126. Могилевский Александр Павлович (1885-1980) «Начало строительства Дома правительства (Дома на набережной)»";;"Бумага, тушь, белила, процарапывание, 1927-1928 гг., подпись: «A.Mogilevsky», 33,3х64,9 см  Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 68.";2500;3200;0;4_126_1.jpg;;;;;;;;;;;;;
4;1001933;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 127. Куприн Александр Васильевич (1880-1960) «Коксовый завод»";;"Бумага, акварель, начало 1930-х гг., 30,5х43,5 см. Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 69.";3000;4500;0;4_127_1.jpg;;;;;;;;;;;;;
5;1002297;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 127. Тырса Николай Андреевич (1887-1942) «Цветы». Эскиз-вариант к эстампу «Букет»";;"Бумага, акварель, гуашь, 1930-е гг., монограмма: «НТ(переплетены)», на обороте: «худ.Н.Тырса 1887-1942», 24,2х25,3 см. Провенанс: работа происходит из собрания дочерей художника М.Н. и А.Н.Тырса.";8000;10000;0;;;;;;;;;;;;;;
4;1001934;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 128. Лапшин Георгий Александрович (1885-1950) «Причал»";;"Бумага, пастель, 1928 г., подпись и дата: «G Lapchin...28», на обороте штамп собрания А.Заволокина, 23х27 см. Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 67.";4000;5000;0;4_128_1.jpg;;;;;;;;;;;;;
5;1002298;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 128. Тырса Николай Андреевич (1887-1942) «Модель». Эскиз к картине маслом «Обнаженная»";;"Бумага, акварель, 1935 г., на обороте карандашом: «Набросок к «Обнаженной» 1935», 21,2х32 см. Провенанс: работа происходит из собрания дочерей художника М.Н. и А.Н.Тырса.";5000;7000;0;;;;;;;;;;;;;;
4;1001935;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 129. Гончаров Андрей Дмитриевич (1903-1979) «Суда в порту»";;"Бумага, акварель, 1930-е гг., подпись карандашом: «А.Гончаров», на обороте: личный штамп Андрея Дмитриевича Гончарова, надпись «Гончаров. Суда в порту №16», 31,5х43 см. Гончаров А.Д. учился у К.Юона и И.Дудина, в ГСХМ-ВХУТЕМАСе-ВХУТЕИНе, на живописном факультете у И.Машкова и А.Шевченко, на графическом факультете у Н.Купреянова, Н.Павлинова и В.Фаворского. Один из основателей ОСТа, участвовал во всех выставках общества. Экспонент объединений: «4 искусства», «Октябрь», РАПХ. Член МОСХ с 1932. Автор книг по изобразительному искусству: «Об искусстве графики» (1960), «Художник и книга» (1964). Работы хранятся в собраниях ГТГ, ГРМ, ГМИИ им.Пушкина, Литературном, Бахрушинском и других музеях. Провенанс: до 1999 - собрание Н.Д.Гончаровой, после - собрание А. и А. Заволокиных.";4000;5000;0;4_129_3.jpg;4_129_2.jpg;4_129_1.jpg;;;;;;;;;;;
5;1002299;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 129. Добужинский Мстислав Валерианович (1875-1957) Эскиз декорации Тронного зала к балету П.Чайковского «Спящая красавица» (постановка Государственного театра, Каунас, 19 апреля 1934)";;"Бумага, гуашь, карандаш, серебряная краска, 1934, монограмма: «МД» и авторская надпись: «Prologas», авторская монограмма и дата: «МД 1934», на обороте: печати и надписи Каунасского театра, 35х48 см. Провенанс: работа происходит из собрания сына художника Р.М.Добужинского. Публикация: работа воспроизведена в каталоге выставки «Мстислав Добужинский от Литвы до Америки», Москва, 2007, стр. 130-131.";10000;12000;0;;;;;;;;;;;;;;
5;1002300;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 130. Добужинский Мстислав Валерианович (1875-1957) Эскиз костюма к балету П.Чайковского «Спящая красавица» (постановка Государственного театра, Каунас, 19 апреля 1934)";;"Бумага, гуашь, карандаш, золотая и серебряная краски, 1934 г., подпись и дата: «M.Dobujnsky 1934» , на поле работы авторские комментарии: «Lithuanian Ballet. 1934», 32х23,5 см. Провенанс: работа происходит из собрания сына художника Р.М.Добужинского. Публикация: работа воспроизведена в каталоге выставки «Мстислав Добужинский от Литвы до Америки», Москва, 2007, стр. 132.";3500;4500;0;;;;;;;;;;;;;;
4;1001936;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 130. Кашина Нина Васильевна (1903-1985) «Ясли. Голубая комната»";;"Картон, гуашь, 1934 г., подпись и дата: «Нина Кашина 34 г.», 47х58,7 см Кашина Н.В. училась у К.Истомина, В.Фаворского, П.Митурича, Н.Купреянова. Участник выставок «Рост», «Группа 13». Оформляла и иллюстрировала книги для издательств «Молодая гвардия», «Госиздат». Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 168.";6000;7500;0;4_130_1.jpg;;;;;;;;;;;;;
4;1001937;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 131. Ведерников Александр Семенович (1898-1975) «Портрет мальчика (Виля Фрибаум)»";;"Бумага, акварель, 1938 г., подпись и дата: «АВедерников 1938», на обороте штамп собрания А.Заволокина, 44х33 см Работа воспроизведена в каталоге выставки «Памяти коллекционера Александра Заволокина», Москва, 2010, С. 96.";5000;6000;0;4_131_1.jpg;;;;;;;;;;;;;
5;1002301;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 131. Добужинский Мстислав Валерианович (1875-1957) Эскиз костюма Феи к балету Р.Дриго «Арлекинада» (постановка Государственного театра, Каунас, февраль 1935)";;"Бумага, гуашь, белила, карандаш, 1934 г., монограмма и дата: «МД 1934», на поле работы авторские комментарии, 32х23,7 см. Провенанс: работа происходит из собрания сына художника Р.М.Добужинского. Публикация: работа воспроизведена в каталоге выставки «Мстислав Добужинский от Литвы до Америки», Москва, 2007, стр. 146.";3500;4500;0;;;;;;;;;;;;;;
4;1001938;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 132. Ведерников Александр Семенович (1898-1975) «Букет»";;"Бумага, акварель, 1940-е - 1950-е гг., на обороте надпись: «А.С.Ведерников 40-50-е гг.», 38,1х29 см";2000;3000;0;4_132_4.jpg;4_132_3.jpg;4_132_2.jpg;4_132_1.jpg;;;;;;;;;;
5;1002302;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 132. Судейкин Сергей Юрьевич (1882-1946) «В опере»";;"Картон, гуашь, акварель, карандаш, тушь, 1920-е гг., подпись: «S.Soudeikin», 33,2х28,5 см. Провенанс: аукцион «Christie’s» 24 апреля 2009, Нью-Йорк.";28000;32000;0;;;;;;;;;;;;;;
4;1001939;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 133. Альтман Натан Исаевич (1889-1970) Из серии «Пляжные рисунки»";;"Картон, карандаш, цветные карандаши, пастель, 1960-е гг., на обороте удостоверяющая надпись сына художника, 21,5х29 см";1300;2000;0;4_133_4.jpg;4_133_3.jpg;4_133_2.jpg;4_133_1.jpg;;;;;;;;;;
5;1002303;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 133. Билибин Иван Яковлевич (1876-1942) Иллюстрация к сказке из книги «Сказки русской бабушки»";;"Бумага на картоне, гуашь, белила, тушь, перо, лак, 1933 г., инициалы, дата и подпись: «И.Б./1933/I.Bilibine», на обороте картона дарственная надпись карандашом: «Дорогому Василию Ивановичу Цветкову на память о днях осады Ленинграда. И.Билибин 9/1 1942», 31,5х25,2 см. Произведение является иллюстрацией для книги «Tales of a Russian Grandmother» (Нью-Йорк, 1933). В.И.Цветков - начальник Ленинградского военного издательства в период блокады. В осажденном городе он издавал маленькими тиражами книги, привлекая к работе оставшихся в городе писателей и художников.";35000;40000;0;;;;;;;;;;;;;;
5;1002304;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 134. Бенуа Николай Александрович (1901-1988) Эскиз костюма Оберона к постановке комедии В.Шекспира «Сон в летнюю ночь»";;"Бумага, пастель, акварель, серебряная краска, 1965 г., подпись и дата карандашом: «Н.Бенуа 65», наверху надпись: «оберон 2-й плащ», 49,7х35 см. Бенуа Н.А., сын и ученик Александра Николаевича Бенуа. В 1922 и 1924 участвовал в выставках «Мир искусства». В 1924 уехал в Париж, там сотрудничал с Н.Ф.Балиевым, Идой Рубинштейн. С 1926 работал художником-декоратором, постановщиком в Ла Скала в Милане, главным художником Королевской оперы в Риме, оформлял спектакли для Берлинской оперы и театра Colon в Буэнос-Айресе, оформил около 130 спектаклей. Участвовал в выставках русского искусства в Брюсселе (1928) и Париже (1932). В 1956 в Москве состоялась выставка его декораций и костюмов к операм М.П.Мусоргского. В 1965 поставил в Большом театре оперу Э.Бриттена «Сон в летнюю ночь» и в 1978 - «Бал-маскарад» Дж.Верди. В 1980 - персональная выставка в галерее Cavallerizza в итальянском городе Брешиа. Его произведения находятся в Музее театра Ла Скала и в ГРМ.";4000;6000;0;;;;;;;;;;;;;;
4;1001940;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 134. Тырса Николай Андреевич (1887-1942) «Сима в кресле»";;"Бумага, гуашь, акварель, 1934 г., на обороте надпись: «Н.А. Тырса (1887-1942) Сима в кресле 1934 год. Вариант композиции  из собрания Вологодской областной картинной галереи. Поступила из семьи художника М.Н. и А.Н. Тырса (СПб) в 2006 г.», «Подлинность удостоверяю И. Галеев 25.12.2007», 66,5х52,9 см Работа воспроизведена в книге  «Тырса: Новые материалы», Москва, 2007, на стр. 162, кат. № 120.";18000;25000;0;4_134_5.jpg;4_134_4.jpg;4_134_3.jpg;4_134_2.jpg;4_134_1.jpg;;;;;;;;;
4;1001941;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 135. Ведерников Александр Семенович (1898-1975) «В интерьере»";;"Бумага, акварель, гуашь, 1960-е гг., подпись: «А Ведерников», 50х64,2 см";7000;10000;0;4_135_3.jpg;4_135_2.jpg;4_135_4.jpg;4_135_1.jpg;;;;;;;;;;
5;1002305;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 135. Стеллецкий Дмитрий Сергеевич (1875-1947) «Крестный ход в Новгороде ХVI века»";;"Картон, гуашь, темпера, 1930-е гг., подпись: «Д Стеллецкiй», 36х55 см. Стеллецкий Д.С. - живописец и скульптор. Учился в Высшем художественном училище при Академии художеств (1896-1903) у Залемана и В.А.Беклемишева. Жил и работал в Петербурге (1904-1913), затем во Франции. Стеллецкий много путешествовал по древнерусским городам, изучал памятники старины. В России участвовал в выставках Нового общества художников, Союза русских художников, «Мир искусства».";10000;15000;0;;;;;;;;;;;;;;
5;1002306;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 136. Данчич Борис Викторович (1892-?) «Ко всенощной»";;"Бумага, акварель, Россия, 1923 г., подпись и дата: «Б.Данчич 1923 год», 32,5х26,7 см";1800;2200;0;;;;;;;;;;;;;;
4;1001942;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 136. Кузьмин Николай Васильевич (1890-1987) Две иллюстрации к произведению М.Ю.Лермонтова «Маскарад»";;"1) «На балу» Бумага, акварель, 1948 г., на обороте: «Н.Кузьмин 1948», 20,5х14,5 см 2) «Портрет Нины» Бумага, акварель, 1948 г., на обороте: «Н.Кузьмин 1948», 23х17 см Кузьмин Н.В. учился у М.Добужинского, К.Петрова-Водкина, у И.Я.Билибина, В.Матэ, А.А.Рылова,  у П.А.Шилинговского и Е.С.Кругликовой. Член объединений: «Ассоциация художников-графиков», «Группа 13». Сотрудничал в журналах и газетах: «Весы», «Аполлон», «Новый сатирикон», «Рабочая газета» и «Гудок». Провенанс: до 1996 - собрание Л.Соскина, Ленинград.";15000;20000;0;4_136_4.jpg;4_136_3.jpg;4_136_2.jpg;4_136_1.jpg;;;;;;;;;;
5;1002307;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 137. Акимов Николай Павлович (1901-1968) Эскиз афиши к комедии «Шаги на рассвете» (постановка Ленинградского Государственного театра Комедии)";;"Бумага, картон, белила, гуашь, тушь, 1960-е гг., 45х32,2 см";5000;7000;0;;;;;;;;;;;;;;
4;1001943;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 137. Кардовский Дмитрий Николаевич (1866-1943) «Сцена из пьесы А.Н.Толстого «Любовь – книга золотая», постановка 1-й студии МХАТа 1923 года.";;"Картон, гуашь, 1926 г., монограмма и дата: «ДК (буквы переплетены) 26», 26х40 см Провенанс: собрание Екатерины Кардовской (Москва), внучатой племянницы художника.";8000;12000;0;4_137_4.jpg;4_137_3.jpg;4_137_2.jpg;4_137_1.jpg;;;;;;;;;;
5;1002308;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 138. Маврина Татьяна Алексеевна (1902-1996) «Касимов. Вечер»";;"Бумага, акварель, белила, гуашь, 1986 г., инициалы и дата: «Т.М 86», авторская надпись «Касимов вечер Т М . 86», 29х44,5 см";8000;10000;0;;;;;;;;;;;;;;
4;1001944;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 138. Рудаков Константин Иванович (1891-1949) «Циркачка» (двусторонняя)";;"Бумага, акварель, на одной из сторон подпись: «К.Рудаков 2161/1167», 30,5х22,5 см";4500;6000;0;4_138_2.jpg;4_138_1.jpg;;;;;;;;;;;;
5;1002309;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 139. Маврина Татьяна Алексеевна (1902-1996) «Букет цветов»";;"Бумага, гуашь, пастель, чернила, белила, 1975 г., инициалы: «Т.М.» и дата: «1.VIII.75», 44х33,5 см";4000;6000;0;;;;;;;;;;;;;;
4;1001945;;"2012-04-09 11:22:00";"2012-10-09 09:22:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 139. Рудаков Константин Иванович (1891-1949) Эскиз иллюстрации к трагедии Шекспира «Гамлет»";;"Бумага, акварель, 1939 г., 20,5х28 см Провенанс: собрание И. Мямлина.";3000;5000;0;4_139_2.jpg;4_139_1.jpg;;;;;;;;;;;;
5;1002310;;"2013-01-04 15:57:00";"2013-01-05 15:57:00";"2012-11-23 14:00:00";"2012-11-23 18:00:00";"Лот 140. Маврина Татьяна Алексеевна (1902-1996) «Фотограф с женой»";;"Бумага, гуашь, темпера, пастель, белила, 1973 г., инициалы: «Т.М.» и дата: «23.III.73», 52х34 см. Провенанс: работа происходит из собрания А.Г.Шелудченко, наследника художницы.";8000;10000;0;;;;;;;;;;;;;;
