auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;max_price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
2;1001151;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 136. Книга «Коронованы в Москве 14 мая 1896 г.»";;"Экспедиция заготовления государственных бумаг, Санкт-Петербург, 1899 г., на французском языке. Альбом, посвященный коронации императора Николая II и императрицы Александры Федоровны. Оформление и иллюстрации Н.Н. Самокиша, Е.П. Самокиш-Судковской и М.С. Васильковского. Использованы репродукции с картин А. Бенуа, К. Лебедева, В. Маковского, Е. Репина, А. Рябушкина, В. Серова, В. Васнецова. 396 страниц и приложение: фотографии, афиши, меню, планы. Размер 44х32 см";360000;420000;0;2_136_5.jpg;2_136_6.jpg;2_136_4.jpg;2_136_3.jpg;2_136_2.jpg;2_136_1.jpg;;;;;;;;
;1001152;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 137. «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России»";;"Хромолитографии с акварелей, исполненных с натуры учениками Рисовальной школы Императорского Общества Поощрения Художеств под руководством Директора школы Академика Е.А. Сабаньева и с акварелей Академика М.Я. Виллие. 12 выпусков в двенадцати папках, Санкт-Петербург, Экспедиция заготовления государственных бумаг, 1901 и 1908 гг., в наличии 57 листов (отсутствуют XIX, XXI, XXII листы). Размер с паспарту 54х38 см  Михаил Яковлевич Виллие (1838-1910) посвятил себя изучению памятников древнерусского зодчества и быта и воспроизведению их в мастерских акварелях, одинаково любопытных как для археологов, так и для любителей искусства. Вошел в историю русского искусства, создав по заказу императора альбом зарисовок русских орнаментов и утвари. Альбом, названный «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России», был выполнен с академическим тщанием и как нельзя лучше отвечал увлечению Серебряного века стариной и фольклором. В 1889 году М.Я. Виллие устроил выставку наиболее интересных акварелей, которая произвела большое впечатление на столичное общество. Известный своей любовью ко всему русскому император Александр III купил выполненные с удивительным знанием особенностей виды Ростова Великого и высказал пожелание стать исключительным покупателем всех его дальнейших работ; затем эта традиция была продолжена Николаем II. Заслуги Михаила Яковлевича в возрождении русского национального искусства были отмечены орденами Св. Станислава 3-й степени и Св. Владимира 4-й степени.";330;420+000;0;2_137_1.jpg;2_137_2.jpg;2_137_3.jpg;2_137_4.jpg;2_137_5.jpg;;;;;;;;;
2;1001152;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 137. «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России»";;"Хромолитографии с акварелей, исполненных с натуры учениками Рисовальной школы Императорского Общества Поощрения Художеств под руководством Директора школы Академика Е.А. Сабаньева и с акварелей Академика М.Я. Виллие. 12 выпусков в двенадцати папках, Санкт-Петербург, Экспедиция заготовления государственных бумаг, 1901 и 1908 гг., в наличии 57 листов (отсутствуют XIX, XXI, XXII листы). Размер с паспарту 54х38 см  Михаил Яковлевич Виллие (1838-1910) посвятил себя изучению памятников древнерусского зодчества и быта и воспроизведению их в мастерских акварелях, одинаково любопытных как для археологов, так и для любителей искусства. Вошел в историю русского искусства, создав по заказу императора альбом зарисовок русских орнаментов и утвари. Альбом, названный «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России», был выполнен с академическим тщанием и как нельзя лучше отвечал увлечению Серебряного века стариной и фольклором. В 1889 году М.Я. Виллие устроил выставку наиболее интересных акварелей, которая произвела большое впечатление на столичное общество. Известный своей любовью ко всему русскому император Александр III купил выполненные с удивительным знанием особенностей виды Ростова Великого и высказал пожелание стать исключительным покупателем всех его дальнейших работ; затем эта традиция была продолжена Николаем II. Заслуги Михаила Яковлевича в возрождении русского национального искусства были отмечены орденами Св. Станислава 3-й степени и Св. Владимира 4-й степени.";330000;420000;0;2_137_1.jpg;2_137_2.jpg;2_137_3.jpg;2_137_5.jpg;2_137_4.jpg;;;;;;;;;
;1001153;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 138. Книга «Cherbourg, Paris, Ch?lons 5-9 october 1896» (на французском языке)";;"Jaurnal le temps, Paris le Nuveau temps, St. P?tersbourg, 215 стр. Размер 31х22,8 см  Книга посвящена визиту во Францию императора Николая II и императрицы Александры Федоровны в 1896 г. Книга богато иллюстрирована, в т. ч. репродукциями с картин русских художников К. Маковского, В. Боголюбова, И. Гриценко и др. Особенностью экземпляра является наличие в нем двух оригинальных гравюр.";10;13+500;0;2_138_1.jpg;2_138_2.jpg;2_138_3.jpg;2_138_4.jpg;2_138_5.jpg;2_138_6.jpg;;;;;;;;
2;1001153;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 138. Книга «Cherbourg, Paris, Ch?lons 5-9 october 1896» (на французском языке)";;"Jaurnal le temps, Paris le Nuveau temps, St. P?tersbourg, 215 стр. Размер 31х22,8 см  Книга посвящена визиту во Францию императора Николая II и императрицы Александры Федоровны в 1896 г. Книга богато иллюстрирована, в т. ч. репродукциями с картин русских художников К. Маковского, В. Боголюбова, И. Гриценко и др. Особенностью экземпляра является наличие в нем двух оригинальных гравюр.";10000;13500;0;2_138_1.jpg;2_138_4.jpg;2_138_3.jpg;2_138_2.jpg;2_138_5.jpg;2_138_6.jpg;;;;;;;;
3;1001627;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 139. «Вид Ораниенбаума. Большой дворец Ее Величества Императрицы Всероссийской на берегу Финского залива напротив Кронштадта»";;"Гравюра на меди (офорт, резец), гравер Ф.-Д. Нее (Nee), по рисунку Шарля де Леспинаса. Надписи: «Grave par Nee, Dessine par ch-er de Lespinasse», Париж, 1780-е гг., 26х68 см Гравюры входили в альбом к популярному в XVIII в. сочинению А.Ф.Леклерка «Физическая, моральная, гражданская и политическая история современной России» (1786 г.). Гравюры в альбоме были выполнены знаменитым французским мастером Фр-Д. Нее и его учениками.";1500;1800;0;3_139_1.jpg;3_139_2.jpg;3_139_3.jpg;3_139_4.jpg;3_139_5.jpg;;;;;;;;;
;1001154;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 139. Книга. Ис.Ф. Быкадоров «История казачества» кн.1";;"Прага, 1930 г., 174 стр., размер 26х16 см";30;39+000;0;2_139_1.jpg;2_139_2.jpg;;;;;;;;;;;;
2;1001154;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 139. Книга. Ис.Ф. Быкадоров «История казачества» кн.1";;"Прага, 1930 г., 174 стр., размер 26х16 см";30000;39000;0;2_139_1.jpg;2_139_2.jpg;;;;;;;;;;;;
3;1001628;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 140. «Петергоф. Большой Петергофский дворец Ее Величества Императрицы Всероссийской, находящийся на берегу Финского залива в 30 верстах от С-Петербурга»";;"Гравюра на меди (офорт, резец), гравер Нике (Niquet) под руководством Ф.-Д. Нее (Nee), по рисунку Шарля де Леспинаса. Надписи: «Dirigue par Nee, grave par Niquet, Dessine par ch-er de Lespinasse», Париж, 1780-е гг., 26х68 см Нике - один из учеников Фр-Д. Нее.";1500;1800;0;3_140_1.jpg;3_140_2.jpg;3_140_3.jpg;3_140_4.jpg;3_140_5.jpg;;;;;;;;;
;1001155;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 140. Яковлев Александр Евгеньевич (1887-1938) Альбом «Dessins et peintures D&#039;Asie» на французском языке";;"Париж, экземпляр №370. Альбом содержит текст А. Яковлева о его путевых впечатлениях с карандашными рисунками и 50 листов цветных репродукций. Работы выполнены во время экспедиции, организованной фирмой «Ситроен» в 1931-32 гг. в Азию (Сирия-Иран-Афганистан-Монголия-Китай). Размер 39х29 см";210;240+000;0;2_140_4.jpg;2_140_3.jpg;2_140_1.jpg;2_140_2.jpg;2_140_5.jpg;2_140_6.jpg;;;;;;;;
2;1001155;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 140. Яковлев Александр Евгеньевич (1887-1938) Альбом «Dessins et peintures D&#039;Asie» на французском языке";;"Париж, экземпляр №370. Альбом содержит текст А. Яковлева о его путевых впечатлениях с карандашными рисунками и 50 листов цветных репродукций. Работы выполнены во время экспедиции, организованной фирмой «Ситроен» в 1931-32 гг. в Азию (Сирия-Иран-Афганистан-Монголия-Китай). Размер 39х29 см";210000;240000;0;2_140_1.jpg;2_140_6.jpg;2_140_5.jpg;2_140_4.jpg;2_140_3.jpg;2_140_2.jpg;;;;;;;;
3;1001629;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 141. «Вид Казанского собора в Санкт-Петербурге»";;"Раскрашенная литография, 1820-е гг., 16,5х26,5 см";700;1000;0;3_141_1.jpg;3_141_2.jpg;3_141_3.jpg;;;;;;;;;;;
;1001156;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 141. Книга. М.Л. Гофман и Сергей Лифарь «Письма Пушкина к Н.Н. Гончаровой»";;"Юбилейное издание 1837-1937, Париж, 1936 г., тираж 210 нумерованных экземпляров, экземпляр №75, 158 стр., размер 21,5х27,5 см";30;39+000;0;2_141_1.jpg;2_141_2.jpg;2_141_3.jpg;2_141_4.jpg;2_141_5.jpg;2_141_6.jpg;2_141_7.jpg;;;;;;;
2;1001156;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 141. Книга. М.Л. Гофман и Сергей Лифарь «Письма Пушкина к Н.Н. Гончаровой»";;"Юбилейное издание 1837-1937, Париж, 1936 г., тираж 210 нумерованных экземпляров, экземпляр №75, 158 стр., размер 21,5х27,5 см";30000;39000;0;2_141_7.jpg;2_141_6.jpg;2_141_5.jpg;2_141_4.jpg;2_141_3.jpg;2_141_2.jpg;2_141_1.jpg;;;;;;;
;1001157;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 142. Книга. Valerien Svetlov «Thamar Karsavina»";;"London, C.W. Beaumont, 1922, на английском языке, тираж 350 нумерованных экземпляров, экземпляр №206, 149 стр. с иллюстрациями и фотографиями, размер 31,5х22 см";72;84+000;0;2_142_1.jpg;2_142_2.jpg;2_142_3.jpg;2_142_4.jpg;2_142_5.jpg;2_142_6.jpg;2_142_7.jpg;;;;;;;
2;1001157;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 142. Книга. Valerien Svetlov «Thamar Karsavina»";;"London, C.W. Beaumont, 1922, на английском языке, тираж 350 нумерованных экземпляров, экземпляр №206, 149 стр. с иллюстрациями и фотографиями, размер 31,5х22 см";72000;84000;0;2_142_5.jpg;2_142_6.jpg;2_142_7.jpg;2_142_4.jpg;2_142_3.jpg;2_142_2.jpg;2_142_1.jpg;;;;;;;
3;1001630;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 142. Коллекция. Из архива Э.И.Шуберского";;"Эрнест Иванович Шуберский (1795-1871) - инженер, генерал-лейтенант, доктор философии Геттингенского университета. Работал в области сооружения каналов в России, руководил постройкой Тульского оружейного завода, Тульско-Орловского шоссе. С 1864 г. - начальник Путей сообщения Царства Польского. 1) Фотография Э.И.Шуберского, конец 1860-х - до 1871 гг., 47х40 см; 2) Поздравительный Адрес «Инженер-Генерал-лейтенанту Эрнесту Ивановичу Шуберскому служащие XI округа Путей сообщения 1871 года» Бумага, акварель, подписи служащих, 52,5х42 см; 3) Четыре листа чертежей императорского вагона железной дороги Курск - Харьков - Азов. Бумага, карандаш, архитекторы Герхард Энде (1829-1907) и Вильгельм Бекман (1832-1907), на листах «в» и «г» подпись: «Ende Boeckmann, Architecten, Berlin.», 1860-е гг., 35х46 см: а) Наружный вид вагона. Среди изображенных фигур - император Александр II, б) Общая планировка вагона, в) Потолок кабинета, г) Потолок салона; 4) Два изображения, живописные проекты интерьеров Императорского поезда. Предположительно архитекторы Г.Энде и В.Бекман. Бумага, акварель, 1860-е гг., 18х23,5 см. На одной изображен император Александр II.";5000;6000;0;4642688.jpg;3359653.jpg;8392277.jpg;4590639.jpg;3_142_5.jpg;3_142_6.jpg;3_142_7.jpg;3_142_8.jpg;;;;;;
3;1001631;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 143. «Святой Благоверный Великий князь Александр Ярославич Невский. Подробное жизнеописание с рисунками, планами и картами М.Хитрова»";;"Москва, типография И.Д.Сытина, 1898 г., 277 стр. Размер 27,5х19 см. Книга редко встречается, представляет коллекционный интерес.";1400;1600;0;3_143_1.jpg;3_143_2.jpg;3_143_3.jpg;;;;;;;;;;;
;1001158;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 143. Книга. Andre Levinson «Аnna Pavlova»";;"Paris, 1928 г., на французском языке, тираж 350 нумерованных экземпляров, экземпляр №71, 35 стр. текст и 44 фотографии, размер 22,5х16,5 см";36;42+000;0;2_143_1.jpg;2_143_2.jpg;2_143_3.jpg;2_143_4.jpg;2_143_5.jpg;2_143_6.jpg;2_143_7.jpg;;;;;;;
2;1001158;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 143. Книга. Andre Levinson «Аnna Pavlova»";;"Paris, 1928 г., на французском языке, тираж 350 нумерованных экземпляров, экземпляр №71, 35 стр. текст и 44 фотографии, размер 22,5х16,5 см";36000;42000;0;2_143_7.jpg;2_143_6.jpg;2_143_1.jpg;2_143_2.jpg;2_143_3.jpg;2_143_4.jpg;2_143_5.jpg;;;;;;;
;1001159;;"2011-05-15 12:00:00";"2011-05-30 23:59:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 144. Альбом «Hommage a Diaghilew»";;"3 грампластинки с записью музыки к балетам в постановке С. Дягилева. Филармонический оркестр, дирижер Игорь Маркевич, фирма Columbia, Париж, 1954 г., вступительный текст со статьями И. Маркевича, Б. Кохно, C. Beumont, E. Vuillermoz и M. Georges-Michel, на французском языке, с фотографиями и иллюстрациями, оформление обложки Н.Гончаровой, размер 32,5х32 см";54;66+000;0;2_144_1.jpg;2_144_2.jpg;2_144_3.jpg;2_144_4.jpg;2_144_5.jpg;;;;;;;;;
2;1001159;;"2011-05-15 12:00:00";"2011-10-15 17:00:00";"2011-05-15 12:00:00";"2011-05-15 17:00:00";"Лот 144. Альбом «Hommage a Diaghilew»";;"3 грампластинки с записью музыки к балетам в постановке С. Дягилева. Филармонический оркестр, дирижер Игорь Маркевич, фирма Columbia, Париж, 1954 г., вступительный текст со статьями И. Маркевича, Б. Кохно, C. Beumont, E. Vuillermoz и M. Georges-Michel, на французском языке, с фотографиями и иллюстрациями, оформление обложки Н.Гончаровой, размер 32,5х32 см";54000;66000;0;2_144_1.jpg;2_144_5.jpg;2_144_4.jpg;2_144_3.jpg;2_144_2.jpg;;;;;;;;;
3;1001632;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 144. Альбом «Трехсотлетнее царствование Дома Романовых» 1913 г.";;"Составил и издал действительный член Императорского Русского Военно-Исторического Общества полковник П.Заусцинский, рисовал действительный член Русского Художественно-Промышленного Общества В.Новодворский. 75 страниц текста, цветных, черно-белых иллюстраций и фотографий, Родословное древо Дома Романовых и карта России. Размер 43,4х27 см";3400;4000;0;3_144_1.jpg;3_144_2.jpg;3_144_3.jpg;;;;;;;;;;;
3;1001633;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 145. Личный альбом художника В.Шрейдера";;"Карандаш, тушь, перо, акварель, смешанная техника, конец XIX в. Карикатуры, портреты, пейзажи. В цельнокожаном марокеновом переплете с золотым тиснением и золотым круговым обрезом. Размер 24,5х32 см";5000;6000;0;3_145_1.jpg;3_145_2.jpg;3_145_3.jpg;3_145_4.jpg;;;;;;;;;;
3;1001634;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 146. Три редких издания русских поэтов Серебряного века";;"1) Анна Ахматова «Белая стая. Стихотворения» Петроград, издательство «Гиперборей», 1917 г., 136 стр. с оглавлением. Размер 17,5х13,5 см. Из личной библиотеки Н.Георгиевской, с отметками. 2) Николай Гумилев «Огненный столп» Петроград, 1921 г. (на титуле Петербург 1921), издательство «Петрополис», 74 стр. Размер 15,3х11,5 см. 3) Марина Цветаева «Версты. Стихи» Издание второе, Москва, издательство «Костры», 1921 г., 53 стр. и оглавление. Размер 16х11,5 см";1400;1600;0;9942957.jpg;3_146_2.jpg;3_146_3.jpg;7420413.jpg;;;;;;;;;;
3;1001635;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 147. Альбом. Коллекция открыток «ню». 160 штук.";;"Россия, Западная Европа, начало ХХ в. Репродукции с картин западноевропейских художников. Размер 19,5х37,8 см";900;1200;0;1114462.jpg;1122996.jpg;3_147_3.jpg;;;;;;;;;;;
3;1001636;;"2011-10-07 15:45:00";"2012-01-01 00:59:00";"2011-11-13 12:00:00";"2011-11-13 17:00:00";"Лот 148. Годовой комплект журналов «Новый ЛЕФ» за 1928 г.";;"Москва. Госиздат. NN1 - 12. Размер 22х15 см. Обложки и иллюстрации Родченко. В издании принимали участие Маяковский, Асеев, О.Брик и многие другие.";4000;5000;0;3_148_1.jpg;;;;;;;;;;;;;
4;1001958;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 152. «Die Heilige Schrift der Jsraeliten illustrirt von Gustav Dore»";;"Stuttgart. Без года издания, на немецком языке, готический шрифт, 803 стр., 154 иллюстрации, заставки, цельнокожаный переплет с золотым тиснением и золотым обрезом, 43х32 см Издание Ветхого Завета украшено знаменитыми гравюрами Гюстава Доре.";1150;1500;0;4_152_5.jpg;4_152_4.jpg;4_152_2.jpg;4_152_1.jpg;4_152_3.jpg;;;;;;;;;
4;1001959;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 153. «Библиотека великих писателей» под ред. С.А.Венгерова";;"20 томов: Пушкин 6 томов; Шекспир 5 томов; Шиллер 4 тома; Байрон 3 тома; Мольер 2 тома. Санкт-Петербург, издание Брокгаузъ-Ефронъ, 1901-1913 гг., переплет - полукожа, 27,5х19,5 см";6000;7000;0;4_153_12.jpg;4_153_11.jpg;4_153_10.jpg;4_153_8.jpg;4_153_7.jpg;4_153_6.jpg;4_153_5.jpg;4_153_4.jpg;4_153_3.jpg;4_153_2.jpg;4_153_1.jpg;;;
4;1001960;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 154. Сочинения А.С.Пушкина в 7-ми томах";;"Санкт-Петербург, издание Общества для пособия нуждающимся литераторам и ученым, типография А.С.Суворина, 1887 г., в четырех переплетах - полукожа, 24,5х16,5 см";1500;1800;0;4_154_3.jpg;4_154_2.jpg;4_154_1.jpg;;;;;;;;;;;
4;1001961;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 155. В.А.Жуковский. Полное собрание сочинений в 12-ти томах";;"Санкт-Петербург, издание А.Ф.Маркса, 1902 г., в трех переплетах - полукожа, 23х16,5 см";1000;1200;0;4_155_2.jpg;4_155_1.jpg;;;;;;;;;;;;
4;1001962;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 156. Иван Забелин «Домашний быт русских царей в XVI-XVII ст.» в 2-х томах и «Домашний быт русских цариц в XVI-XVII ст.»";;"Том I, Москва, Товарищество типографии А.И.Мамонтова, переплет - полукожа, 25х17,5 см; Том II, Москва, Синодальная типография, 1915 г., переплет - полукожа, 25х17,5 см «Домашний быт русских цариц в XVI-XVII ст.» Москва, Товарищество типографии А.И.Мамонтова, 1901 г., переплет - шитье, футляр - полукожа, 25х17,5 см";6000;7000;0;4_156_8.jpg;4_156_7.jpg;4_156_6.jpg;4_156_5.jpg;4_156_4.jpg;4_156_3.jpg;4_156_2.jpg;4_156_1.jpg;;;;;;
4;1001963;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 157. С.М.Соловьёв «История России» 29 томов в 7-ми книгах (с указателем)";;"Санкт-Петербург, издание Товарищества «Общественная польза», второе издание, без года издания, переплет - полукожа, 27,2х19 см";2500;3000;0;4_157_3.jpg;4_157_2.jpg;4_157_1.jpg;;;;;;;;;;;
4;1001964;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 158. П.П.Гнедич «История искусств» 3 тома";;"Санкт-Петербург, издание А.Ф.Маркса, третье издание, без года издания, переплет - полукожа, 28х21 см";3000;3500;0;4_158_7.jpg;4_158_6.jpg;4_158_5.jpg;4_158_4.jpg;4_158_3.jpg;4_158_2.jpg;4_158_1.jpg;;;;;;;
4;1001965;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 159. Альбом «The Hermitage»";;"The Berlin photographic company. 133 New Bond Street London, без года издания. Вводный текст на английском языке M.Conway. В наличии 54 из 84 фотогравюр, сделанных непосредственно с оригиналов картин Императорского Эрмитажа, в цельнокожаном переплете с золотым тиснением, 70 листов, 70х52 см";2000;3000;0;4_159_5.jpg;4_159_4.jpg;4_159_3.jpg;4_159_2.jpg;4_159_1.jpg;;;;;;;;;
4;1001966;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 160. «Галлерея Петра Великого в Императорской Публичной Библиотеке»";;"Санкт-Петербург, Товарищество Р.Голике и А.Вильборг, 1903 г., предисловие, 63 стр. текста каталога и 28 листов иллюстраций, 28,2х20,2 см";800;1000;0;4_160_5.jpg;4_160_4.jpg;4_160_3.jpg;4_160_2.jpg;4_160_1.jpg;;;;;;;;;
4;1001967;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 161. «Types et uniformes. L&#039;armee francaise. Par Eduard Detaille. Texte par Jules Richard»";;"Paris 1885-1889. На французском языке, два тома в одном цельнокожаном переплете с золотым тиснением и золотым обрезом, 47,5х46 см Богато иллюстрированная известным французским художником-баталистом Эдуардом Детайлем книга посвящена форме французской армии с 1789 до 1884 гг.";1700;2000;0;4_161_5.jpg;4_161_4.jpg;4_161_3.jpg;4_161_2.jpg;4_161_1.jpg;;;;;;;;;
4;1001968;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 162. П. фон Винклер «Оружие. Руководство к теории, описанию и изображению ручного оружия с древнейших времен до начала XIX в.»";;"Санкт-Петербург, 1894 г., 399 стр., 422 рисунка, переплет - полукожа, 24,5х17,5 см";500;700;0;4_162_4.jpg;4_162_3.jpg;4_162_2.jpg;4_162_1.jpg;;;;;;;;;;
4;1001969;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 163. Альманах «Северные цветы на 1826 год собранные бароном Дельвигом. Изданы Иваном Слениным»";;"Санкт-Петербург, типография Департамента народного просвещения, 1826 год, 132 стр., переплет - полукожа, 14,7х9,8 см «Северные цветы» - литературный альманах, издававшийся А.А.Дельвигом в Санкт-Петербурге в 1824-1830 гг. (на 1825-1831 гг.) и после смерти Дельвига А.С.Пушкиным в 1831 г. (на 1832 г.). В  альманахе печатались лучшие прозаики и поэты России того времени, в том числе А. Пушкин, В. Жуковский, И. Крылов и др. В альманах на 1826 г. вошли стихотворения А. Дельвига, К. Батюшкова, Е. Баратынского, Н. Языкова, П. Вяземского, П. Плетнёва, отрывок из перевода «Илиады» Н.Гнедича и др. Несколько произведений опубликовал здесь А.С.Пушкин - отрывки из второй песни «Евгения Онегина», два стихотворения «Баратынскому» («Сия пустынная страна...», «Я жду обещанной тетради...»), стихотворение из цикла «Подражания Корану», отрывок из поэмы «Цыганы», отрывок из  «Письма Пушкина к Д.» (А.Дельвигу) со стихотворением «К чему холодные сомненья?» («Чаадаеву»).";11200;14000;0;4_163_7.jpg;4_163_5.jpg;4_163_4.jpg;4_163_3.jpg;4_163_2.jpg;4_163_1.jpg;;;;;;;;
4;1001970;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 164. А.Э.Брэм «Жизнь животных»";;"Иллюстрированное издание в 10-ти томах Санкт-Петербург, издание Товарищества «Общественная польза», 1894 г., переплет - полукожа, 25х18,5 см. Отсутствует 10-й том.";1000;1500;0;4_164_5.jpg;4_164_4.jpg;4_164_3.jpg;4_164_2.jpg;4_164_1.jpg;;;;;;;;;
4;1001971;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 165. «Промышленность и техника» 11 томов";;"Санкт-Петербург, типография Товарищества «Просвещение», 1903-1904 гг., переплет - полукожа, 25,5х17,5 см";4000;4500;0;4_165_11.jpg;4_165_10.jpg;4_165_9.jpg;4_165_8.jpg;4_165_7.jpg;4_165_6.jpg;4_165_5.jpg;4_165_4.jpg;4_165_3.jpg;4_165_2.jpg;4_165_1.jpg;;;
4;1001972;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 166. А.Кернер фон Марилаун «Жизнь растений» Том 1";;"Санкт-Петербург,  Издание Книгоиздательского Товарищества «Просвещение», 1899 г., 773 стр., переплет - полукожа, 26х18,5 см";200;300;0;4_166_5.jpg;4_166_4.jpg;4_166_3.jpg;4_166_2.jpg;4_166_1.jpg;;;;;;;;;
4;1001973;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 167. Генерал П.П.Петров «От Волги до Тихого океана в рядах белых (1918-1922 гг.). Воспоминания».";;"Рига, издание М.Дидковского, 1930 г., 250 стр., 6 схем и статья «Памяти В.О.Каппеля», 22,5х15 см";300;500;0;4_167_3.jpg;4_167_2.jpg;4_167_1.jpg;;;;;;;;;;;
4;1001974;;"2012-04-09 11:18:00";"2012-10-09 09:18:00";"2012-05-20 12:00:00";"2012-05-20 17:00:00";"Лот 168. «Трагическая судьба русской Императорской фамилии. Воспоминания бывшаго воспитателя наследника Цесаревича Алексея Николаевича Пьера Жильяра»";;"Ревель, 1921 г., 71 стр. с фотографиями, 26х17,5 см";200;300;0;4_168_3.jpg;4_168_2.jpg;4_168_1.jpg;;;;;;;;;;;
