auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price1;price2;price3;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;1001140;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 125. «Монумент Петра Великого»;;Хромолитография, акварель, Беегер, Жакотте и Регаме по оригиналу И.И. Шарлеманя (1824-1870) и Ж.А. Дюруи, 1850-е гг., 35х46 см  В 1850-1862 годах И.Х. Дациаро заказал Шарлеманю в общей сложности около сорока архитектурных ландшафтов Петербурга для выпускаемой его издательством серии цветных литографий. Оригиналы Шарлеманя отправлялись в литографическую мастерскую в Париж. К работе привлекались превосходные художники, такие, например, как Жан Александр Дюруи, Луи Жюльен Жакотте, Шарль Клад Башелье и др. Эстампы доставлялись в Петербург и здесь подправлялись акварелью, белилами, лаком. Успех был ошеломляющий, несмотря на высокие цены, не все желающие смогли подписаться на серию и приобрести отдельные листы.;60;84+000;;2_125.jpg;;;;;;;;;;;;;;
2;1001140;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 125. «Монумент Петра Великого»;;Хромолитография, акварель, Беегер, Жакотте и Регаме по оригиналу И.И. Шарлеманя (1824-1870) и Ж.А. Дюруи, 1850-е гг., 35х46 см  В 1850-1862 годах И.Х. Дациаро заказал Шарлеманю в общей сложности около сорока архитектурных ландшафтов Петербурга для выпускаемой его издательством серии цветных литографий. Оригиналы Шарлеманя отправлялись в литографическую мастерскую в Париж. К работе привлекались превосходные художники, такие, например, как Жан Александр Дюруи, Луи Жюльен Жакотте, Шарль Клад Башелье и др. Эстампы доставлялись в Петербург и здесь подправлялись акварелью, белилами, лаком. Успех был ошеломляющий, несмотря на высокие цены, не все желающие смогли подписаться на серию и приобрести отдельные листы.;60000;84000;;2_125.jpg;;;;;;;;;;;;;;
6;1002879;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 125. Книга Корнелис де Брюин «Путешествие через Московию в Персию и Индию...»;;Амстердам, 1711 г., 111 гравюр, панорама Москвы, Первое издание, в цельнокожаном переплете своего времени, 41,5х27,8х7,8 см. Книга была написана и проиллюстрирована голландским художником и гравером Корнелисом де Брюином (1652-1726/1727). Путешествие автора по России длилось семь лет, с 1703 по 1709 гг. Самые большие и важные гравюры в книге, например, панорамы городов де Брюин, рисовал и гравировал сам. По легенде, панорама Москвы, входящая в книгу и имеющая размер 40,5х195 см, была запечатлена с места, которое рекомендовал автору Петр I.;18000;23000;;;;;;;;;;;;;;;;
;1001141;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 126. «Вид Красной площади»;;Литография, акварель, издательство Дациаро,  29х38 см  Представленные литографии были выпущены издательским домом Дациаро - Поставщиком Двора Его Императорского Величества - в рамках одного из самых крупных и известных  издательских проектов России середины XIX столетия.;60;84+000;;2_126.jpg;;;;;;;;;;;;;;
2;1001141;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 126. «Вид Красной площади»;;Литография, акварель, издательство Дациаро,  29х38 см  Представленные литографии были выпущены издательским домом Дациаро - Поставщиком Двора Его Императорского Величества - в рамках одного из самых крупных и известных  издательских проектов России середины XIX столетия.;60000;84000;;2_126.jpg;;;;;;;;;;;;;;
6;1002880;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 126. Рукописная книга Преподобный Нил Сорский «Вертоград душевный умного или мысленного делания»;;1829 г. В цельнокожаном переплете с золотым тиснением, золотым обрезом и экслибрисом библиотеки герцога Г.Г.Мекленбургского. Размер 22х18,5 см. Орешковые и красные чернила. 3 акварельных рисунка в размер листа и акварельные заставки в тексте. Перед титульным листом - рисунок «Вид Сорския Пустыни» с подписью «В.Боголюбов», в конце книги вклейка с акварельным рисунком и четверостишием. Преподобный Нил Сорский (1433-1508) - один из наиболее чтимых подвижников Древней Руси, идеолог движения нестяжателей, религиозный писатель. Герцог Г.Г.Мекленбург-Стрелицкий (1859-1909), из коллекции которого происходит книга, правнук Павла I, сын Вел.кн.Екатерины Михайловны и герцога Георга Мекленбургского.;6000;8000;;;;;;;;;;;;;;;;
;1001142;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 127. «Карта Москвы»;;Гравюра. Маттеус Мериан. Швейцария. Середина XVII в., 27х35 см;21;27+000;;2_127.jpg;;;;;;;;;;;;;;
2;1001142;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 127. «Карта Москвы»;;Гравюра. Маттеус Мериан. Швейцария. Середина XVII в., 27х35 см;21000;27000;;2_127.jpg;;;;;;;;;;;;;;
6;1002881;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 127. Книга «Учрежденiе объ Императорской фамилiи»;;Москва, 1797 г., 124 стр., бумажный переплет. Указ был издан Павлом I в день своей коронации 5 апреля 1797 г. и является самым значительным государственным документом его правления. Указ отменял закон Петра I «Правда воля монаршей» и устанавливал  незыблемый порядок наследования, по которому престол мог занимать только потомок Императора по мужской линии. В «Учреждении» также определялся состав Императорской фамилии и порядок старшинства ее членов.;1500;2000;;;;;;;;;;;;;;;;
;1001143;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 128. Книга. Граф В.А. Соллогуб «Тарантас. Путевые впечатления»;;Санкт-Петербург, издание книгопродавца Андрея Иванова, 1845 г., с иллюстрациями, 286 стр, 26х23 см;120;150+000;;2_128_7.jpg;2_128_5.jpg;2_128_6.jpg;2_128_4.jpg;2_128_3.jpg;2_128_1.jpg;2_128_2.jpg;;;;;;;;
2;1001143;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 128. Книга. Граф В.А. Соллогуб «Тарантас. Путевые впечатления»;;Санкт-Петербург, издание книгопродавца Андрея Иванова, 1845 г., с иллюстрациями, 286 стр, 26х23 см;120000;150000;;2_128_7.jpg;2_128_6.jpg;2_128_5.jpg;2_128_4.jpg;2_128_3.jpg;2_128_2.jpg;2_128_1.jpg;;;;;;;;
6;1002882;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 128. П.П.Гнедич «История искусств» в 3-х томах;;Санкт-Петербург. Издание А.Ф.Маркса. 1897 г. Цветные иллюстрации, рисунки, раскрашенные таблицы, переплет - полукожа, 29х22 см;2300;3000;;;;;;;;;;;;;;;;
;1001144;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 129. «Русский художественный листок В. Тимма». №№ 1-36 за 1856 год.;;Альбом литографий. Размер 54х35,5 см  «Русский художественный листок» - иллюстрированное издание, издававшееся в 1851-1862 годах русским живописцем и графиком Василием Федоровичем Тиммом (1820-1895). Предлагаемый альбом представляет собой полную подшивку номеров «Русского художественного листка» за 1856 год (36 листов, 1 листок не закреплен). Основными темами всех выпусков стали Крымская война, подписание мирного договора в Париже и коронация Александра II. В.Ф. Тимм получил «Высочайшее государя Императора соизволение на снятие с натуры всех моментов предстоящей коронации», подробное описание которой он начал публиковать с 27 номера «Листка». «Русский художественный листок В. Тимма» - самая интересная и разнообразная живописная хроника русской общественной жизни середины XIX века. Современники называли В.Ф. Тимма «русским Гаварни» за изящество и тонкий юмор книжной графики. Коллекционированию Тиммовских изданий посвящали свои труды и средства многие русские библиофилы. Годовые подшивки журнала с полным комплектом литографий являются большой редкостью.;30;42+000;;2_129_7.jpg;2_129_6.jpg;2_129_5.jpg;2_129_4.jpg;2_129_2.jpg;2_129_3.jpg;2_129_1.jpg;;;;;;;;
2;1001144;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 129. «Русский художественный листок В. Тимма». №№ 1-36 за 1856 год.;;Альбом литографий. Размер 54х35,5 см  «Русский художественный листок» - иллюстрированное издание, издававшееся в 1851-1862 годах русским живописцем и графиком Василием Федоровичем Тиммом (1820-1895). Предлагаемый альбом представляет собой полную подшивку номеров «Русского художественного листка» за 1856 год (36 листов, 1 листок не закреплен). Основными темами всех выпусков стали Крымская война, подписание мирного договора в Париже и коронация Александра II. В.Ф. Тимм получил «Высочайшее государя Императора соизволение на снятие с натуры всех моментов предстоящей коронации», подробное описание которой он начал публиковать с 27 номера «Листка». «Русский художественный листок В. Тимма» - самая интересная и разнообразная живописная хроника русской общественной жизни середины XIX века. Современники называли В.Ф. Тимма «русским Гаварни» за изящество и тонкий юмор книжной графики. Коллекционированию Тиммовских изданий посвящали свои труды и средства многие русские библиофилы. Годовые подшивки журнала с полным комплектом литографий являются большой редкостью.;30000;42000;;2_129_7.jpg;2_129_6.jpg;2_129_5.jpg;2_129_4.jpg;2_129_3.jpg;2_129_2.jpg;2_129_1.jpg;;;;;;;;
6;1002883;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 129. Из серии «Игорь Грабарь. Русские художники. Собрание иллюстрированных монографий» С.Яремич «Михаил Александрович Врубель. Жизнь и творчество»;;Москва. Издание I.Кнебель, б.г., иллюстрации в тексте, 188 стр., ледериновый переплет, 30х24 см;190;250;;;;;;;;;;;;;;;;
6;1002884;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 130. Из серии «Игорь Грабарь. Русские художники. Собрание иллюстрированных монографий» А.Ростиславлев «Андрей Петрович Рябушкин. Жизнь и творчество»;;Москва. Издание I.Кнебель, б.г., иллюстрации в тексте, 96 стр., бумажный переплет, 30х23,5 см;190;250;;;;;;;;;;;;;;;;
;1001145;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 130. Тимм Василий Федорович (1820-1895) «Московские терема»;;Хромолитография, подпись «В. Тиммъ», 2-я половина XIX в., 35,5х26 см;15;21+000;;2_130.jpg;;;;;;;;;;;;;;
2;1001145;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 130. Тимм Василий Федорович (1820-1895) «Московские терема»;;Хромолитография, подпись «В. Тиммъ», 2-я половина XIX в., 35,5х26 см;15000;21000;;2_130.jpg;;;;;;;;;;;;;;
;1001146;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 131. «Третье Военное Александровское училище, 1867 г.»;;Литография. Литературная Редакция Российской Военной Хроники. По рисунку П.К. Губарева. Литограф Гиллер. Размер 45х39 см Работа относится к серии литографий «Российские войска», выпущенной Литературной Редакцией российской военной хроники, учрежденной в декабре 1857 года. Литографии этой серии издавались для внутренних нужд военного ведомства и фиксировали нововведения в области обмундирования и вооружения. Александровское военное училище - военно-учебное заведение императорской России, готовившее офицеров пехоты. Учреждено в 1863 г., располагалось в Москве. Шефами училища были Александр II, Александр III, Николай II.;45;60+000;;2_131.jpg;;;;;;;;;;;;;;
2;1001146;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 131. «Третье Военное Александровское училище, 1867 г.»;;Литография. Литературная Редакция Российской Военной Хроники. По рисунку П.К. Губарева. Литограф Гиллер. Размер 45х39 см Работа относится к серии литографий «Российские войска», выпущенной Литературной Редакцией российской военной хроники, учрежденной в декабре 1857 года. Литографии этой серии издавались для внутренних нужд военного ведомства и фиксировали нововведения в области обмундирования и вооружения. Александровское военное училище - военно-учебное заведение императорской России, готовившее офицеров пехоты. Учреждено в 1863 г., располагалось в Москве. Шефами училища были Александр II, Александр III, Николай II.;45000;60000;;2_131.jpg;;;;;;;;;;;;;;
6;1002885;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 131. Из серии «Игорь Грабарь. Русские художники. Собрание иллюстрированных монографий» Сергей Глаголь «Михаил Васильевич Нестеров. Жизнь и творчество»;;Москва. Издание I.Кнебель, б.г., иллюстрации в тексте, 122 стр., бумажный переплет, 31х24 см;190;250;;;;;;;;;;;;;;;;
6;1002886;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 132. Зеленский Александр Николаевич (1882-1942) Рекламный плакат «Папиросы «Совет»;;1920-е гг. Размер 58,8х39,9 см. С 1922 по 1929 гг. А.Н.Зеленский был главным художником Ленинградского государственного табачного треста, где работал над рекламой, этикетками и эскизами оформления магазинов. Представленная работа является прекрасным образцом советского конструктивистского плаката времен НЭПа.;1500;2000;;;;;;;;;;;;;;;;
;1001147;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 132. Литография из серии «Российские войска»;;Литературная Редакция Российской Военной Хроники, 1860-е гг. По рисунку П.К. Губарева. Литограф Смирнов. Размер 45х39 см;45;60+000;;2_132.jpg;;;;;;;;;;;;;;
2;1001147;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 132. Литография из серии «Российские войска»;;Литературная Редакция Российской Военной Хроники, 1860-е гг. По рисунку П.К. Губарева. Литограф Смирнов. Размер 45х39 см;45000;60000;;2_132.jpg;;;;;;;;;;;;;;
;1001148;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 133. «Осада Севастополя»;;Хромолитография Р. Морана и Лебретона, типография Лемерсье, Париж, 2-я половина XIX в., 41х60 см;50;60+000;;2_133.jpg;;;;;;;;;;;;;;
2;1001139;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 133. «Осада Севастополя»;;Хромолитография Р. Морана и Лебретона, типография Лемерсье, Париж, 2-я половина XIX в., 41х60 см;50000;60000;;2_133.jpg;;;;;;;;;;;;;;
6;1002887;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 133. Сомов Константин Андреевич (1869-1939) «Книга маркизы. Сборник поэзии и прозы» («Le livre de la Marquise. Recueil de Poesie et de Prose»);;Петроград. Издательство «Голике и Вильборг», 1918 г., тираж 800 экз., 194 стр., 21 иллюстрация на отдельных листах, цветные и черно-белые заставки и виньетки в тексте. Полукожаный владельческий переплет с золотым тиснением, муаровые форзацы, 25,5х19,5 см. «Книга Маркизы» - антология фривольных текстов французского ХVIII века, иллюстрированная эротическими рисунками русского художника Константина Сомова. Выходила в трех изданиях: в 1907 году - на немецком языке и дважды в 1918 году - на французском. Является библиографической редкостью. Книга включает фрагменты из эротических сочинений Андре Шенье, Казановы, Парни, Вольтера, Кребийона-младшего, отрывки из «Опасных связей» Шодерло де Лакло. Идея сборника принадлежит австрийскому эссеисту, переводчику и издателю Францу Блею. В работе над оформлением книги К.Сомов придерживался подхода Сергея Дягилева к иллюстрированию - «искусство ради искусства», то есть независимости творчества художника от текста книги. В отличие от фрагментов эротических текстов и стихотворений, связанных между собой лишь общей куртуазной темой, цикл иллюстраций Сомова к книге представляет собой рассказ об очередном романе прекрасной Маркизы, который имеет начало, развитие и финал.;3400;5000;;;;;;;;;;;;;;;;
6;1002888;;09.04.2013 16:23;01.11.2013 0:23;19.05.2013 12:00;19.05.2013 15:00;Лот 134. Книга Михаил фон Зичи «Любовь» (Michael von Zichy «Liebe»);;Лейпциг, частная типография, 1911 г., титульный лист и текст 8 стр., 40 листов иллюстраций - гелиогравюр, тираж 300 нумерованных экземпляров, экземпляр №112, в издательском переплете, 31,5х40,5 см. Михаил Александрович Зичи или Михай Зичи (1827-1906) - известный русский художник венгерского происхождения. С 1847 г. работал в России. С 1859 г. до кончины - придворный художник Императорского двора. Блестящий рисовальщик и акварелист. Известен, помимо прочего, как автор очень смелых эротических рисунков. Представленный альбом вышел через 5 лет после смерти Зичи очень малым тиражом. Экземпляры предназначались исключительно для подписчиков. Медные пластины, с которых делалась печать, были уничтожены. Крайне редкое издание, в полном виде и в такой хорошей сохранности практически не встречается.;6000;8000;;;;;;;;;;;;;;;;
;1001149;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 134. Коллекция цветных литографий с изображениями достопримечательностей Италии, Франции, Испании;;Франция, 2-я половина XIX в., 23 листа, размеры «по окну» 12-16х20-20,5 см;85;120+000;;2_134_19.jpg;2_134_20.jpg;2_134_18.jpg;2_134_12.jpg;2_134_13.jpg;2_134_14.jpg;2_134_15.jpg;2_134_16.jpg;2_134_17.jpg;2_134_11.jpg;2_134_9.jpg;2_134_10.jpg;2_134_8.jpg;2_134_6.jpg;
2;1001149;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 134. Коллекция цветных литографий с изображениями достопримечательностей Италии, Франции, Испании;;Франция, 2-я половина XIX в., 23 листа, размеры «по окну» 12-16х20-20,5 см;85000;120000;;2_134_7.jpg;2_134_6.jpg;2_134_5.jpg;2_134_4.jpg;2_134_3.jpg;2_134_2.jpg;2_134_1.jpg;;;;;;;;
;1001150;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 135. «Иллюстрированная хроника войны 1877-1878 гг.» в 2-х томах;;Приложение к «Всемирной иллюстрации», Санкт-Петербург, Издание Г.Д. Гоппе, 1877-1878 гг.;45;60+000;;2_135_5.jpg;2_135_4.jpg;2_135_2.jpg;2_135_3.jpg;2_135_1.jpg;;;;;;;;;;
2;1001150;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 135. «Иллюстрированная хроника войны 1877-1878 гг.» в 2-х томах;;Приложение к «Всемирной иллюстрации», Санкт-Петербург, Издание Г.Д. Гоппе, 1877-1878 гг.;45000;60000;;2_135_5.jpg;2_135_4.jpg;2_135_3.jpg;2_135_2.jpg;2_135_1.jpg;;;;;;;;;;
;1001151;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 136. Книга «Коронованы в Москве 14 мая 1896 г.»;;Экспедиция заготовления государственных бумаг, Санкт-Петербург, 1899 г., на французском языке. Альбом, посвященный коронации императора Николая II и императрицы Александры Федоровны. Оформление и иллюстрации Н.Н. Самокиша, Е.П. Самокиш-Судковской и М.С. Васильковского. Использованы репродукции с картин А. Бенуа, К. Лебедева, В. Маковского, Е. Репина, А. Рябушкина, В. Серова, В. Васнецова. 396 страниц и приложение: фотографии, афиши, меню, планы. Размер 44х32 см;360;420+000;;2_136_2.jpg;2_136_1.jpg;2_136_3.jpg;2_136_4.jpg;2_136_5.jpg;2_136_6.jpg;;;;;;;;;
2;1001151;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 136. Книга «Коронованы в Москве 14 мая 1896 г.»;;Экспедиция заготовления государственных бумаг, Санкт-Петербург, 1899 г., на французском языке. Альбом, посвященный коронации императора Николая II и императрицы Александры Федоровны. Оформление и иллюстрации Н.Н. Самокиша, Е.П. Самокиш-Судковской и М.С. Васильковского. Использованы репродукции с картин А. Бенуа, К. Лебедева, В. Маковского, Е. Репина, А. Рябушкина, В. Серова, В. Васнецова. 396 страниц и приложение: фотографии, афиши, меню, планы. Размер 44х32 см;360000;420000;;2_136_5.jpg;2_136_6.jpg;2_136_4.jpg;2_136_3.jpg;2_136_2.jpg;2_136_1.jpg;;;;;;;;;
;1001152;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 137. «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России»;;"Хромолитографии с акварелей, исполненных с натуры учениками Рисовальной школы Императорского Общества Поощрения Художеств под руководством Директора школы Академика Е.А. Сабаньева и с акварелей Академика М.Я. Виллие. 12 выпусков в двенадцати папках, Санкт-Петербург, Экспедиция заготовления государственных бумаг, 1901 и 1908 гг., в наличии 57 листов (отсутствуют XIX, XXI, XXII листы). Размер с паспарту 54х38 см  Михаил Яковлевич Виллие (1838-1910) посвятил себя изучению памятников древнерусского зодчества и быта и воспроизведению их в мастерских акварелях, одинаково любопытных как для археологов, так и для любителей искусства. Вошел в историю русского искусства, создав по заказу императора альбом зарисовок русских орнаментов и утвари. Альбом, названный «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России», был выполнен с академическим тщанием и как нельзя лучше отвечал увлечению Серебряного века стариной и фольклором. В 1889 году М.Я. Виллие устроил выставку наиболее интересных акварелей, которая произвела большое впечатление на столичное общество. Известный своей любовью ко всему русскому император Александр III купил выполненные с удивительным знанием особенностей виды Ростова Великого и высказал пожелание стать исключительным покупателем всех его дальнейших работ; затем эта традиция была продолжена Николаем II. Заслуги Михаила Яковлевича в возрождении русского национального искусства были отмечены орденами Св. Станислава 3-й степени и Св. Владимира 4-й степени.";330;420+000;;2_137_1.jpg;2_137_2.jpg;2_137_3.jpg;2_137_4.jpg;2_137_5.jpg;;;;;;;;;;
2;1001152;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 137. «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России»;;"Хромолитографии с акварелей, исполненных с натуры учениками Рисовальной школы Императорского Общества Поощрения Художеств под руководством Директора школы Академика Е.А. Сабаньева и с акварелей Академика М.Я. Виллие. 12 выпусков в двенадцати папках, Санкт-Петербург, Экспедиция заготовления государственных бумаг, 1901 и 1908 гг., в наличии 57 листов (отсутствуют XIX, XXI, XXII листы). Размер с паспарту 54х38 см  Михаил Яковлевич Виллие (1838-1910) посвятил себя изучению памятников древнерусского зодчества и быта и воспроизведению их в мастерских акварелях, одинаково любопытных как для археологов, так и для любителей искусства. Вошел в историю русского искусства, создав по заказу императора альбом зарисовок русских орнаментов и утвари. Альбом, названный «Образцы декоративного и прикладного искусства из Императорских дворцов, церквей и коллекций в России», был выполнен с академическим тщанием и как нельзя лучше отвечал увлечению Серебряного века стариной и фольклором. В 1889 году М.Я. Виллие устроил выставку наиболее интересных акварелей, которая произвела большое впечатление на столичное общество. Известный своей любовью ко всему русскому император Александр III купил выполненные с удивительным знанием особенностей виды Ростова Великого и высказал пожелание стать исключительным покупателем всех его дальнейших работ; затем эта традиция была продолжена Николаем II. Заслуги Михаила Яковлевича в возрождении русского национального искусства были отмечены орденами Св. Станислава 3-й степени и Св. Владимира 4-й степени.";330000;420000;;2_137_1.jpg;2_137_2.jpg;2_137_3.jpg;2_137_5.jpg;2_137_4.jpg;;;;;;;;;;
;1001153;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 138. Книга «Cherbourg, Paris, Ch?lons 5-9 october 1896» (на французском языке);;Jaurnal le temps, Paris le Nuveau temps, St. P?tersbourg, 215 стр. Размер 31х22,8 см  Книга посвящена визиту во Францию императора Николая II и императрицы Александры Федоровны в 1896 г. Книга богато иллюстрирована, в т. ч. репродукциями с картин русских художников К. Маковского, В. Боголюбова, И. Гриценко и др. Особенностью экземпляра является наличие в нем двух оригинальных гравюр.;10;13+500;;2_138_1.jpg;2_138_2.jpg;2_138_3.jpg;2_138_4.jpg;2_138_5.jpg;2_138_6.jpg;;;;;;;;;
2;1001153;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 138. Книга «Cherbourg, Paris, Ch?lons 5-9 october 1896» (на французском языке);;Jaurnal le temps, Paris le Nuveau temps, St. P?tersbourg, 215 стр. Размер 31х22,8 см  Книга посвящена визиту во Францию императора Николая II и императрицы Александры Федоровны в 1896 г. Книга богато иллюстрирована, в т. ч. репродукциями с картин русских художников К. Маковского, В. Боголюбова, И. Гриценко и др. Особенностью экземпляра является наличие в нем двух оригинальных гравюр.;10000;13500;;2_138_1.jpg;2_138_4.jpg;2_138_3.jpg;2_138_2.jpg;2_138_5.jpg;2_138_6.jpg;;;;;;;;;
3;1001627;;07.10.2015 15:45;01.01.2012 0:59;13.11.2015 12:00;13.11.2015 17:00;Лот 139. «Вид Ораниенбаума. Большой дворец Ее Величества Императрицы Всероссийской на берегу Финского залива напротив Кронштадта»;;Гравюра на меди (офорт, резец), гравер Ф.-Д. Нее (Nee), по рисунку Шарля де Леспинаса. Надписи: «Grave par Nee, Dessine par ch-er de Lespinasse», Париж, 1780-е гг., 26х68 см Гравюры входили в альбом к популярному в XVIII в. сочинению А.Ф.Леклерка «Физическая, моральная, гражданская и политическая история современной России» (1786 г.). Гравюры в альбоме были выполнены знаменитым французским мастером Фр-Д. Нее и его учениками.;1500;1800;;3_139_1.jpg;3_139_2.jpg;3_139_3.jpg;3_139_4.jpg;3_139_5.jpg;;;;;;;;;;
;1001154;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;Лот 139. Книга. Ис.Ф. Быкадоров «История казачества» кн.1;;Прага, 1930 г., 174 стр., размер 26х16 см;30;39+000;;2_139_1.jpg;2_139_2.jpg;;;;;;;;;;;;;
2;1001154;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;Лот 139. Книга. Ис.Ф. Быкадоров «История казачества» кн.1;;Прага, 1930 г., 174 стр., размер 26х16 см;30000;39000;;2_139_1.jpg;2_139_2.jpg;;;;;;;;;;;;;
3;1001628;;07.10.2015 15:45;01.01.2012 0:59;13.11.2015 12:00;13.11.2015 17:00;Лот 140. «Петергоф. Большой Петергофский дворец Ее Величества Императрицы Всероссийской, находящийся на берегу Финского залива в 30 верстах от С-Петербурга»;;Гравюра на меди (офорт, резец), гравер Нике (Niquet) под руководством Ф.-Д. Нее (Nee), по рисунку Шарля де Леспинаса. Надписи: «Dirigue par Nee, grave par Niquet, Dessine par ch-er de Lespinasse», Париж, 1780-е гг., 26х68 см Нике - один из учеников Фр-Д. Нее.;1500;1800;;3_140_1.jpg;3_140_2.jpg;3_140_3.jpg;3_140_4.jpg;3_140_5.jpg;;;;;;;;;;
;1001155;;15.05.2015 12:00;30.05.2015 23:59;15.05.2015 12:00;15.05.2015 17:00;"Лот 140. Яковлев Александр Евгеньевич (1887-1938) Альбом «Dessins et peintures D&#039;Asie» на французском языке";;Париж, экземпляр №370. Альбом содержит текст А. Яковлева о его путевых впечатлениях с карандашными рисунками и 50 листов цветных репродукций. Работы выполнены во время экспедиции, организованной фирмой «Ситроен» в 1931-32 гг. в Азию (Сирия-Иран-Афганистан-Монголия-Китай). Размер 39х29 см;210;240+000;;2_140_4.jpg;2_140_3.jpg;2_140_1.jpg;2_140_2.jpg;2_140_5.jpg;2_140_6.jpg;;;;;;;;;
2;1001155;;15.05.2015 12:00;15.10.2015 17:00;15.05.2015 12:00;15.05.2015 17:00;"Лот 140. Яковлев Александр Евгеньевич (1887-1938) Альбом «Dessins et peintures D&#039;Asie» на французском языке";;Париж, экземпляр №370. Альбом содержит текст А. Яковлева о его путевых впечатлениях с карандашными рисунками и 50 листов цветных репродукций. Работы выполнены во время экспедиции, организованной фирмой «Ситроен» в 1931-32 гг. в Азию (Сирия-Иран-Афганистан-Монголия-Китай). Размер 39х29 см;210000;240000;;2_140_1.jpg;2_140_6.jpg;2_140_5.jpg;2_140_4.jpg;2_140_3.jpg;2_140_2.jpg;;;;;;;;;
3;1001629;;07.10.2015 15:45;01.01.2012 0:59;13.11.2015 12:00;13.11.2015 17:00;Лот 141. «Вид Казанского собора в Санкт-Петербурге»;;Раскрашенная литография, 1820-е гг., 16,5х26,5 см;700;1000;;3_141_1.jpg;3_141_2.jpg;3_141_3.jpg;;;;;;;;;;;;
